ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2025-05-23 12:30,170.5189971923828,170.8000030517578,169.98019409179688,170.3800048828125,0,0.0,0.0,1.0,-0.9203405976295472,-0.9203405976295472
2025-05-23 13:30,170.375,171.2050018310547,170.14999389648438,171.1699981689453,1614591,0.0,0.0,0.0,0.0,0.0
2025-05-23 14:30,171.1699981689453,171.1699981689453,170.52499389648438,170.81500244140625,1560556,0.0,0.0,1.0,0.0,0.0
2025-05-23 15:30,170.81500244140625,170.9949951171875,169.9199981689453,170.36000061035156,2132783,0.0,0.0,1.0,0.0,0.0
2025-05-24 09:30,170.36000061035156,170.44000244140625,169.38999938964844,169.5800018310547,4112905,0.0,0.0,0.0,0.0,0.0
2025-05-27 10:30,171.34249877929688,174.1999969482422,171.2100067138672,173.69000244140625,7299975,0.0,0.0,0.0,0.0,0.0
2025-05-27 11:30,173.7050018310547,174.1199951171875,172.90499877929688,173.21499633789062,3371163,0.0,0.0,1.0,0.9500049948692322,0.9500049948692322
2025-05-27 12:30,173.1999969482422,173.36000061035156,172.55999755859375,173.1656036376953,2409218,0.0,0.0,1.0,0.7559196949005127,0.7559196949005127
2025-05-27 13:30,173.14999389648438,173.80999755859375,173.14149475097656,173.50559997558594,2276687,0.0,0.0,1.0,0.0,0.0
2025-05-27 14:30,173.50999450683594,174.08999633789062,173.42999267578125,173.83999633789062,1722101,0.0,0.0,1.0,0.0,0.0
2025-05-27 15:30,173.8300018310547,173.9698944091797,173.47000122070312,173.7001953125,1952817,0.0,0.0,0.0,0.0,0.0
2025-05-28 09:30,173.6999969482422,174.25999450683594,173.6750030517578,173.9600067138672,2799665,0.0,0.0,0.0,0.0,0.0
2025-05-28 10:30,173.97999572753906,176.47999572753906,173.82000732421875,174.4250030517578,6238301,0.0,0.0,2.0,-0.5149982571601868,-0.2574991285800934
2025-05-28 11:30,174.4250030517578,174.61500549316406,173.8000030517578,174.50999450683594,2438902,0.0,0.0,1.0,0.8228703141212463,0.8228703141212463
