ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2025-06-02 10:30,457.0,461.1400146484375,456.8900146484375,460.635009765625,3436444,0.0,0.0,0.0,0.0,0.0
2025-06-02 11:30,460.6300048828125,461.4498901367188,459.9400024414063,460.5700073242188,1639823,0.0,0.0,0.0,0.0,0.0
2025-06-02 12:30,460.5499877929688,461.5499877929688,460.0350036621094,460.8500061035156,2061511,0.0,0.0,1.0,0.0,0.0
2025-06-02 13:30,460.8599853515625,462.05999755859375,460.5799865722656,460.9800109863281,599538,0.0,0.0,0.0,0.0,0.0
2025-06-02 14:30,460.9700012207031,461.7000122070313,460.1900024414063,461.4450073242188,1414499,0.0,0.0,0.0,0.0,0.0
2025-06-02 15:30,461.4800109863281,461.9100036621094,461.1138000488281,461.6499938964844,977305,0.0,0.0,0.0,0.0,0.0
2025-06-03 09:30,461.5700073242188,462.1099853515625,460.9299926757813,462.0199890136719,1757847,0.0,0.0,0.0,0.0,0.0
2025-06-03 10:30,461.4700012207031,464.114990234375,461.3500061035156,461.7799987792969,3549225,0.0,0.0,2.0,-0.9638516306877136,-0.4819258153438568
2025-06-03 11:30,461.8250122070313,462.8200073242188,460.8622131347656,462.3599853515625,2152194,0.0,0.0,1.0,0.0,0.0
2025-06-03 12:30,462.3699951171875,462.8999938964844,462.0,462.5,1030212,0.0,0.0,1.0,0.0,0.0
2025-06-03 13:30,462.5,463.25,462.4562072753906,463.0299987792969,863220,0.0,0.0,0.0,0.0,0.0
2025-06-03 14:30,463.05999755859375,463.4500122070313,461.7850036621094,463.3900146484375,1169409,0.0,0.0,1.0,0.0,0.0
2025-06-03 15:30,463.4150085449219,463.6199951171875,462.989990234375,463.364990234375,1324059,0.0,0.0,0.0,0.0,0.0
2025-06-04 09:30,463.3399963378906,463.489990234375,462.6600036621094,463.1400146484375,2009092,0.0,0.0,0.0,0.0,0.0
2025-06-04 10:30,464.0,465.6400146484375,463.0201110839844,464.9201049804688,3207738,0.0,0.0,3.0,-0.2673665285110473,-0.0891221761703491
2025-06-04 11:30,464.9200134277344,465.1499938964844,463.7699890136719,464.63189697265625,1513356,0.0,0.0,0.0,0.0,0.0
2025-06-04 12:30,464.6600036621094,465.0899963378906,463.739990234375,463.760009765625,948127,0.0,0.0,2.0,0.6823915839195251,0.3411957919597626
2025-06-04 13:30,463.739990234375,464.8200073242188,463.6650085449219,464.7000122070313,1090878,0.0,0.0,2.0,0.7528437376022339,0.3764218688011169
2025-06-04 14:30,464.6900024414063,465.1000061035156,464.1700134277344,464.760009765625,767012,0.0,0.0,1.0,0.0,0.0
2025-06-04 15:30,464.760009765625,464.8599853515625,463.8699951171875,464.3599853515625,1126226,0.0,0.0,1.0,-0.8982167840003967,-0.8982167840003967
2025-06-05 09:30,464.3299865722656,464.5499877929688,463.2699890136719,463.8890075683594,1577754,0.0,0.0,0.0,0.0,0.0
2025-06-05 10:30,465.0,467.3599853515625,464.0299987792969,466.4049987792969,2472971,0.0,0.0,0.0,0.0,0.0
2025-06-05 11:30,466.3999938964844,467.8624877929688,464.510009765625,467.6400146484375,1897334,0.0,0.0,1.0,-0.9392862915992736,-0.9392862915992736
2025-06-05 12:30,467.6600036621094,468.7492980957031,467.239990234375,468.18499755859375,2364176,0.0,0.0,1.0,0.0,0.0
2025-06-05 13:30,468.18499755859375,468.4800109863281,466.24310302734375,467.2900085449219,1535482,0.0,0.0,0.0,0.0,0.0
2025-06-05 14:30,467.2900085449219,469.135009765625,466.4800109863281,468.9616088867188,1880216,0.0,0.0,0.0,0.0,0.0
2025-06-05 15:30,468.9450073242188,469.6499938964844,467.1099853515625,467.4299926757813,2292488,0.0,0.0,0.0,0.0,0.0
2025-06-06 09:30,467.5799865722656,469.3399963378906,466.7749938964844,467.6099853515625,2163465,0.0,0.0,0.0,0.0,0.0
