ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2025-06-02 10:30,204.97000122070312,206.21499633789065,202.67999267578125,204.32530212402344,7359141,0.0,0.0,1.0,0.8225194811820984,0.8225194811820984
2025-06-02 11:30,204.30999755859372,205.5399932861328,204.01829528808597,205.0800018310547,3656581,0.0,0.0,0.0,0.0,0.0
2025-06-02 12:30,205.08999633789065,205.4499969482422,204.77999877929688,205.22999572753903,2279897,0.0,0.0,1.0,0.0,0.0
2025-06-02 13:30,205.22000122070312,206.1999969482422,205.1699981689453,205.7100067138672,2210202,0.0,0.0,0.0,0.0,0.0
2025-06-02 14:30,205.6707000732422,206.4199981689453,205.4550018310547,206.18739318847656,2721501,0.0,0.0,0.0,0.0,0.0
2025-06-02 15:30,206.19500732421875,206.9199981689453,205.1999969482422,206.83999633789065,3171525,0.0,0.0,0.0,0.0,0.0
2025-06-03 09:30,206.83999633789065,206.9900054931641,206.30999755859372,206.7100067138672,3387119,0.0,0.0,0.0,0.0,0.0
2025-06-03 10:30,207.10499572753903,208.9468994140625,206.3300018310547,207.68299865722656,7436692,0.0,0.0,1.0,0.0,0.0
2025-06-03 11:30,207.66000366210935,207.83990478515625,206.53399658203125,207.00999450683597,4491987,0.0,0.0,0.0,0.0,0.0
2025-06-03 12:30,207.0,207.58999633789065,206.58999633789065,207.47999572753903,2582264,0.0,0.0,1.0,0.4994489550590515,0.4994489550590515
2025-06-03 13:30,207.4900054931641,207.9199981689453,207.35499572753903,207.67999267578125,2354991,0.0,0.0,0.0,0.0,0.0
2025-06-03 14:30,207.67999267578125,207.7700958251953,205.8999938964844,206.34249877929688,2809375,0.0,0.0,0.0,0.0,0.0
2025-06-03 15:30,206.3300018310547,206.4600067138672,205.22000122070312,205.65249633789065,4197122,0.0,0.0,0.0,0.0,0.0
2025-06-04 09:30,205.63999938964844,206.1199951171875,205.02999877929688,205.77999877929688,3860010,0.0,0.0,0.0,0.0,0.0
2025-06-04 10:30,206.5200042724609,207.2400054931641,205.17999267578125,206.19000244140625,6648970,0.0,0.0,2.0,-1.569413721561432,-0.7847068607807159
2025-06-04 11:30,206.19500732421875,206.32000732421875,205.5249938964844,205.97999572753903,3215901,0.0,0.0,0.0,0.0,0.0
2025-06-04 12:30,205.97999572753903,206.7400054931641,205.82000732421875,206.47000122070312,2851978,0.0,0.0,1.0,0.0,0.0
2025-06-04 13:30,206.4600067138672,207.75999450683597,206.1999969482422,207.56539916992188,2618190,0.0,0.0,2.0,0.7528437376022339,0.3764218688011169
2025-06-04 14:30,207.55499267578125,207.8600006103516,207.360107421875,207.843505859375,2748882,0.0,0.0,4.0,-0.7680889964103699,-0.1920222491025924
2025-06-04 15:30,207.83999633789065,208.17999267578125,207.6300048828125,207.7449951171875,2926554,0.0,0.0,1.0,-0.8982167840003967,-0.8982167840003967
