ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2025-06-02 10:30,644.5,660.7619018554688,644.2615966796875,654.5999755859375,3108594,0.0,0.0,0.0,0.0,0.0
2025-06-02 11:30,654.7000122070312,659.9000244140625,654.2540283203125,658.1815795898438,1730683,0.0,0.0,1.0,0.8246424198150635,0.8246424198150635
2025-06-02 12:30,658.0750122070312,664.6099853515625,656.780029296875,662.125,1871141,0.0,0.0,0.0,0.0,0.0
2025-06-02 13:30,662.1500244140625,667.8699951171875,661.5999755859375,667.489990234375,1460095,0.0,0.0,0.0,0.0,0.0
2025-06-02 14:30,667.31982421875,669.2999877929688,664.35009765625,668.22998046875,1374189,0.0,0.0,0.0,0.0,0.0
2025-06-02 15:30,668.261474609375,673.1865844726562,667.8140869140625,672.72998046875,2154305,0.0,0.0,1.0,0.0,0.0
2025-06-03 09:30,672.72998046875,673.25,669.3599853515625,671.3099975585938,1902630,0.0,0.0,0.0,0.0,0.0
2025-06-03 10:30,671.0,675.5800170898438,665.030029296875,669.4000244140625,3137364,0.0,0.0,2.0,0.0,0.0
2025-06-03 11:30,669.030029296875,669.3251953125,665.0900268554688,667.0,1523154,0.0,0.0,1.0,0.9252724647521972,0.9252724647521972
2025-06-03 12:30,667.010009765625,669.3800048828125,665.3104248046875,669.125,977701,0.0,0.0,0.0,0.0,0.0
2025-06-03 13:30,669.02001953125,672.4763793945312,668.6171875,668.8200073242188,1100655,0.0,0.0,0.0,0.0,0.0
2025-06-03 14:30,668.7899780273438,669.7000122070312,667.1599731445312,667.780517578125,772790,0.0,0.0,1.0,0.0,0.0
2025-06-03 15:30,667.85498046875,669.3099975585938,666.989990234375,668.97998046875,950050,0.0,0.0,0.0,0.0,0.0
2025-06-04 09:30,668.8099975585938,668.8300170898438,666.25,667.1699829101562,1038541,0.0,0.0,0.0,0.0,0.0
2025-06-04 10:30,669.3300170898438,686.3900146484375,668.5700073242188,684.2474975585938,4911839,0.0,0.0,3.0,-1.569413661956787,-0.5231378873189291
