ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2022-07-14 10:30,161.22000122070312,162.58999633789062,157.2801055908203,158.1199951171875,5752484,0.0,0.0,0.0,0.0,0.0
2022-07-14 11:30,158.0998992919922,159.14999389648438,158.01119995117188,158.75999450683594,2588298,0.0,0.0,0.0,0.0,0.0
2022-07-14 12:30,158.72000122070312,159.4398956298828,158.00999450683594,158.2100067138672,2074877,0.0,0.0,0.0,0.0,0.0
2022-07-14 13:30,158.21949768066406,158.42990112304688,157.4199981689453,158.3074951171875,1884516,0.0,0.0,0.0,0.0,0.0
2022-07-14 14:30,158.27000427246094,158.75,157.5500030517578,158.57000732421875,2456100,0.0,0.0,1.0,0.0,0.0
2022-07-14 15:30,158.57000732421875,159.11000061035156,157.50999450683594,158.16990661621094,3117952,0.0,0.0,1.0,0.0,0.0
2022-07-15 09:30,158.16000366210938,158.58999633789062,157.61000061035156,158.05999755859375,2583646,0.0,0.0,0.0,0.0,0.0
2022-07-15 10:30,160.5,162.8800048828125,159.82000732421875,162.8300018310547,6312121,0.0,0.0,0.0,0.0,0.0
2022-07-15 11:30,162.83999633789062,163.80999755859375,161.6999969482422,163.5,3114244,0.0,0.0,1.0,0.0,0.0
2022-07-15 12:30,163.49000549316406,164.00999450683594,162.94000244140625,163.125,2338081,0.0,0.0,0.0,0.0,0.0
2022-07-15 13:30,163.10000610351562,164.08999633789062,163.05349731445312,164.07000732421875,1539363,0.0,0.0,0.0,0.0,0.0
2022-07-15 14:30,164.0601043701172,164.9499969482422,164.0,164.35000610351562,2009615,0.0,0.0,0.0,0.0,0.0
2022-07-15 15:30,164.35000610351562,164.97999572753906,163.86000061035156,164.0399932861328,2384601,0.0,0.0,0.0,0.0,0.0
2022-07-16 09:30,164.0500030517578,164.8000030517578,163.68060302734375,164.72000122070312,2557461,0.0,0.0,0.0,0.0,0.0
2022-07-18 10:30,166.75,169.0800018310547,165.63999938964844,166.9803009033203,4853884,0.0,0.0,0.0,0.0,0.0
2022-07-18 11:30,166.97999572753906,168.4499969482422,166.85000610351562,168.4199981689453,2115963,0.0,0.0,0.0,0.0,0.0
2022-07-18 12:30,168.42999267578125,171.68499755859375,168.42999267578125,170.9091033935547,3865093,0.0,0.0,0.0,0.0,0.0
2022-07-18 13:30,170.94000244140625,171.5800018310547,169.6300048828125,169.98500061035156,2529796,0.0,0.0,0.0,0.0,0.0
2022-07-18 14:30,169.97999572753906,170.13999938964844,168.08999633789062,168.1999969482422,3569900,0.0,0.0,0.0,0.0,0.0
2022-07-18 15:30,168.16000366210938,168.83999633789062,166.89999389648438,167.13999938964844,2548652,0.0,0.0,1.0,0.8716705441474915,0.8716705441474915
2022-07-19 09:30,167.14999389648438,167.36000061035156,166.69000244140625,167.19000244140625,2072394,0.0,0.0,0.0,0.0,0.0
2022-07-19 10:30,170.3699951171875,172.19000244140625,169.50999450683594,171.27679443359375,5424666,0.0,0.0,0.0,0.0,0.0
2022-07-19 11:30,171.3000946044922,173.85000610351562,170.79010009765625,173.32009887695312,3563638,0.0,0.0,0.0,0.0,0.0
2022-07-19 12:30,173.3300018310547,175.39999389648438,172.88429260253906,175.24009704589844,3364277,0.0,0.0,2.0,-0.6886451840400696,-0.3443225920200348
2022-07-19 13:30,175.26499938964844,175.5800018310547,174.61000061035156,175.2899932861328,2624420,0.0,0.0,1.0,0.0,0.0
2022-07-19 14:30,175.3000030517578,176.49000549316406,175.1699981689453,175.77000427246094,2546959,0.0,0.0,1.0,0.0,0.0
2022-07-19 15:30,175.77000427246094,176.27000427246094,175.2100067138672,175.9600067138672,2666996,0.0,0.0,0.0,0.0,0.0
2022-07-20 09:30,175.94000244140625,176.25999450683594,175.41000366210938,175.6999969482422,2988693,0.0,0.0,0.0,0.0,0.0
2022-07-20 10:30,177.48500061035156,179.64999389648438,176.6999969482422,179.3350067138672,5975419,0.0,0.0,0.0,0.0,0.0
2022-07-20 11:30,179.31640625,181.1100006103516,178.99000549316406,180.8600006103516,3093315,0.0,0.0,0.0,0.0,0.0
2022-07-20 12:30,180.8800048828125,182.8800048828125,180.3500061035156,182.03500366210935,3345655,0.0,0.0,0.0,0.0,0.0
2022-07-20 13:30,182.014892578125,182.3500061035156,179.5,180.9199981689453,2763013,0.0,0.0,0.0,0.0,0.0
2022-07-20 14:30,180.9199981689453,182.5500030517578,180.3600006103516,182.28500366210935,2431277,0.0,0.0,2.0,0.8822622895240784,0.4411311447620392
2022-07-20 15:30,182.264404296875,183.44000244140625,181.92999267578125,183.3896942138672,2570030,0.0,0.0,0.0,0.0,0.0
2022-07-21 09:30,183.3999938964844,183.6000061035156,182.7949981689453,183.08999633789065,2719007,0.0,0.0,0.0,0.0,0.0
2022-07-21 10:30,180.6300048828125,183.44000244140625,178.8699951171875,180.1499938964844,5685165,0.0,0.0,0.0,0.0,0.0
2022-07-21 11:30,180.07000732421875,182.72000122070312,178.9499969482422,182.63299560546875,3917911,0.0,0.0,0.0,0.0,0.0
2022-07-21 12:30,182.6499938964844,183.5399932861328,182.3500061035156,183.0299072265625,2314398,0.0,0.0,0.0,0.0,0.0
2022-07-21 13:30,182.9788055419922,183.0850067138672,181.5399932861328,181.81500244140625,2368076,0.0,0.0,1.0,0.0,0.0
2022-07-21 14:30,181.8600006103516,182.82000732421875,181.127197265625,182.4750061035156,2487895,0.0,0.0,0.0,0.0,0.0
2022-07-21 15:30,182.4750061035156,183.8500061035156,181.92999267578125,182.66000366210935,3158388,0.0,0.0,0.0,0.0,0.0
2022-07-22 09:30,182.65499877929688,183.3000030517578,182.28500366210935,183.17999267578125,3143728,0.0,0.0,0.0,0.0,0.0
2022-07-22 10:30,173.07000732421875,175.31500244140625,171.8000030517578,172.66000366210938,13582333,0.0,0.0,0.0,0.0,0.0
2022-07-22 11:30,172.6300048828125,173.36000061035156,170.69000244140625,170.74000549316406,5561823,0.0,0.0,1.0,-0.6983508467674255,-0.6983508467674255
2022-07-22 12:30,170.74249267578125,170.75,168.85000610351562,169.3000030517578,5158714,0.0,0.0,0.0,0.0,0.0
2022-07-22 13:30,169.30999755859375,169.8300018310547,168.65280151367188,169.0,3542531,0.0,0.0,2.0,-0.7722461223602295,-0.3861230611801147
2022-07-22 14:30,169.0,170.0800018310547,168.61000061035156,169.40499877929688,3774569,0.0,0.0,0.0,0.0,0.0
2022-07-22 15:30,169.38999938964844,169.91000366210938,168.41000366210938,169.6800994873047,4559645,0.0,0.0,0.0,0.0,0.0
2022-07-23 09:30,169.69000244140625,169.7100067138672,168.8699951171875,169.27999877929688,3683334,0.0,0.0,0.0,0.0,0.0
2022-07-25 10:30,169.0,170.57000732421875,166.75,167.07000732421875,6698231,0.0,0.0,2.0,-0.58349609375,-0.291748046875
2022-07-25 11:30,167.08999633789062,167.91000366210938,166.27999877929688,167.3896026611328,3377456,0.0,0.0,2.0,0.0,0.0
2022-07-25 12:30,167.30999755859375,167.5800018310547,166.14999389648438,166.57899475097656,2462372,0.0,0.0,2.0,-0.965897262096405,-0.4829486310482025
2022-07-25 13:30,166.593505859375,167.23989868164062,166.4499969482422,166.45010375976562,1889682,0.0,0.0,1.0,-0.9750154614448548,-0.9750154614448548
2022-07-25 14:30,166.47999572753906,166.6199951171875,165.39999389648438,165.63999938964844,2435053,0.0,0.0,1.0,0.0,0.0
2022-07-25 15:30,165.63999938964844,166.1531982421875,164.92999267578125,165.10000610351562,2784422,0.0,0.0,0.0,0.0,0.0
2022-07-26 09:30,165.08999633789062,166.72999572753906,164.80499267578125,166.67999267578125,2745354,0.0,0.0,0.0,0.0,0.0
2022-07-26 10:30,164.33999633789062,164.50999450683594,162.7100067138672,162.8199005126953,5127242,0.0,0.0,0.0,0.0,0.0
2022-07-26 11:30,162.82000732421875,163.85000610351562,161.5399932861328,161.72000122070312,3433789,0.0,0.0,1.0,0.0,0.0
2022-07-26 12:30,161.72000122070312,161.91000366210938,161.10000610351562,161.57989501953125,2315771,0.0,0.0,0.0,0.0,0.0
2022-07-26 13:30,161.5749969482422,161.9138946533203,160.39999389648438,160.50999450683594,2262395,0.0,0.0,1.0,0.9448426961898804,0.9448426961898804
2022-07-26 14:30,160.5399932861328,160.6699981689453,158.9499969482422,158.96530151367188,3123261,0.0,0.0,1.0,0.0,0.0
2022-07-26 15:30,158.97500610351562,159.27000427246094,157.9499969482422,158.75,4618003,0.0,0.0,0.0,0.0,0.0
2022-07-27 09:30,158.75999450683594,159.4250030517578,158.63999938964844,159.13999938964844,3372858,0.0,0.0,0.0,0.0,0.0
2022-07-27 10:30,162.58999633789062,165.5399932861328,162.02000427246094,164.80999755859375,6270776,0.0,0.0,0.0,0.0,0.0
2022-07-27 11:30,164.7949981689453,167.17269897460938,164.52999877929688,166.76499938964844,3551652,0.0,0.0,0.0,0.0,0.0
2022-07-27 12:30,166.77999877929688,168.19000244140625,166.77000427246094,167.94869995117188,3086054,0.0,0.0,0.0,0.0,0.0
2022-07-27 13:30,167.92999267578125,168.08999633789062,166.25,167.9600067138672,2990624,0.0,0.0,1.0,-0.4606764316558838,-0.4606764316558838
2022-07-27 14:30,167.95030212402344,168.75999450683594,166.9499969482422,167.4199981689453,3751762,0.0,0.0,1.0,0.0,0.0
2022-07-27 15:30,167.40069580078125,170.80999755859375,166.66000366210938,170.80999755859375,6006292,0.0,0.0,2.0,-0.923226237297058,-0.461613118648529
2022-07-28 09:30,170.78880310058594,170.8699951171875,167.9604034423828,169.36000061035156,6376231,0.0,0.0,0.0,0.0,0.0
2022-07-28 10:30,161.0,161.32000732421875,154.85000610351562,156.94000244140625,25913802,0.0,0.0,5.0,-2.8694616556167603,-0.573892331123352
2022-07-28 11:30,156.9499053955078,159.22999572753906,155.91000366210938,159.03500366210938,10462686,0.0,0.0,4.0,-1.9423676133155825,-0.4855919033288955
2022-07-28 12:30,159.02999877929688,161.49000549316406,159.02999877929688,159.91000366210938,9367534,0.0,0.0,1.0,-0.9689304232597352,-0.9689304232597352
2022-07-28 13:30,159.88999938964844,160.19000244140625,157.77999877929688,158.9499969482422,5892337,0.0,0.0,0.0,0.0,0.0
2022-07-28 14:30,158.9499969482422,159.75,157.3739013671875,157.72000122070312,5304611,0.0,0.0,2.0,-1.9297751784324648,-0.9648875892162324
2022-07-28 15:30,157.74000549316406,159.8699951171875,157.2899932861328,159.5800018310547,7019927,0.0,0.0,2.0,-0.974699079990387,-0.4873495399951935
2022-07-29 09:30,159.5850067138672,160.82000732421875,158.8000030517578,160.72999572753906,6265663,0.0,0.0,0.0,0.0,0.0
2022-07-29 10:30,157.85980224609375,158.77000427246094,155.6699981689453,157.7100067138672,10646588,0.0,0.0,1.0,0.0,0.0
2022-07-29 11:30,157.6999969482422,157.7899932861328,155.25,155.61819458007812,6120385,0.0,0.0,2.0,0.9443029165267944,0.4721514582633972
2022-07-29 12:30,155.60000610351562,156.25,155.3000030517578,155.72000122070312,3817495,0.0,0.0,0.0,0.0,0.0
2022-07-29 13:30,155.73500061035156,158.0399932861328,155.1699981689453,157.60000610351562,4271821,0.0,0.0,1.0,0.0,0.0
2022-07-29 14:30,157.62049865722656,159.52000427246094,157.61000061035156,159.2899932861328,4642273,0.0,0.0,1.0,-0.9496482610702516,-0.9496482610702516
2022-07-29 15:30,159.2899932861328,160.13999938964844,159.2899932861328,159.72000122070312,4969457,0.0,0.0,0.0,0.0,0.0
2022-07-30 09:30,159.7100067138672,159.80999755859375,158.63999938964844,159.10000610351562,4366921,0.0,0.0,0.0,0.0,0.0
2022-08-01 10:30,157.25,160.5,155.2301025390625,159.4573974609375,10570145,0.0,0.0,0.0,0.0,0.0
2022-08-01 11:30,159.4250030517578,163.78990173339844,159.3300018310547,163.6999969482422,7208258,0.0,0.0,0.0,0.0,0.0
2022-08-01 12:30,163.7135009765625,165.19000244140625,163.1999969482422,163.74000549316406,6005415,0.0,0.0,0.0,0.0,0.0
2022-08-01 13:30,163.72999572753906,163.83990478515625,161.66000366210938,161.67999267578125,3341582,0.0,0.0,0.0,0.0,0.0
2022-08-01 14:30,161.67999267578125,161.94000244140625,160.32000732421875,161.0500030517578,4244208,0.0,0.0,0.0,0.0,0.0
2022-08-01 15:30,161.05999755859375,161.24000549316406,159.9499969482422,160.1750030517578,4273912,0.0,0.0,0.0,0.0,0.0
2022-08-02 09:30,160.1699981689453,160.3699951171875,159.42999267578125,159.94000244140625,3218322,0.0,0.0,0.0,0.0,0.0
2022-08-02 10:30,158.625,160.73989868164062,158.00999450683594,158.7899932861328,7263367,0.0,0.0,0.0,0.0,0.0
2022-08-02 11:30,158.8300018310547,161.27999877929688,158.1300048828125,160.77999877929688,4984980,0.0,0.0,0.0,0.0,0.0
2022-08-02 12:30,160.83990478515625,162.1699981689453,159.91000366210938,161.9154052734375,2950760,0.0,0.0,0.0,0.0,0.0
2022-08-02 13:30,161.94000244140625,162.24000549316406,160.3166961669922,160.49989318847656,2933539,0.0,0.0,0.0,0.0,0.0
2022-08-02 14:30,160.5,160.5,158.99000549316406,160.2899932861328,2941211,0.0,0.0,1.0,0.0,0.0
2022-08-02 15:30,160.2899932861328,160.69000244140625,159.63999938964844,160.1199951171875,2695146,0.0,0.0,0.0,0.0,0.0
2022-08-03 09:30,160.11000061035156,160.5,159.85000610351562,160.19000244140625,2121517,0.0,0.0,0.0,0.0,0.0
2022-08-03 10:30,162.125,167.72000122070312,162.125,167.07989501953125,10405740,0.0,0.0,0.0,0.0,0.0
2022-08-03 11:30,167.07000732421875,168.72999572753906,165.52000427246094,168.2100067138672,4715781,0.0,0.0,0.0,0.0,0.0
2022-08-03 12:30,168.22999572753906,169.0,167.3800048828125,168.42909240722656,3382204,0.0,0.0,0.0,0.0,0.0
2022-08-03 13:30,168.4001007080078,169.5399932861328,167.77000427246094,168.1300048828125,3459024,0.0,0.0,0.0,0.0,0.0
2022-08-03 14:30,168.14500427246094,168.3000030517578,167.22000122070312,168.05999755859375,2407462,0.0,0.0,2.0,-0.7396430373191833,-0.3698215186595917
2022-08-03 15:30,168.05999755859375,168.77000427246094,167.63999938964844,168.2100067138672,2623232,0.0,0.0,0.0,0.0,0.0
2022-08-04 09:30,168.19000244140625,169.2100067138672,168.02999877929688,168.8000030517578,2777218,0.0,0.0,0.0,0.0,0.0
2022-08-04 10:30,168.97000122070312,172.14999389648438,167.8300018310547,168.22000122070312,7335512,0.0,0.0,0.0,0.0,0.0
2022-08-04 11:30,168.19000244140625,168.85879516601562,166.8000030517578,167.94009399414062,3403543,0.0,0.0,1.0,0.0,0.0
2022-08-04 12:30,167.9600067138672,169.7100067138672,167.17999267578125,169.38999938964844,2655285,0.0,0.0,0.0,0.0,0.0
2022-08-04 13:30,169.4199981689453,170.14999389648438,168.75999450683594,169.92999267578125,2076527,0.0,0.0,1.0,-0.6984078884124756,-0.6984078884124756
2022-08-04 14:30,169.9499969482422,170.1092987060547,168.85000610351562,169.3699951171875,2153106,0.0,0.0,0.0,0.0,0.0
2022-08-04 15:30,169.3699951171875,170.5467071533203,169.10000610351562,170.30999755859375,2288785,0.0,0.0,1.0,0.0,0.0
2022-08-05 09:30,170.30999755859375,170.7899932861328,169.6300048828125,170.55999755859375,2646543,0.0,0.0,0.0,0.0,0.0
2022-08-05 10:30,166.99000549316406,171.61199951171875,166.3300018310547,171.09120178222656,6570263,0.0,0.0,0.0,0.0,0.0
2022-08-05 11:30,171.0850067138672,171.13999938964844,167.39999389648438,167.46499633789062,3926717,0.0,0.0,0.0,0.0,0.0
2022-08-05 12:30,167.47000122070312,167.88999938964844,166.47000122070312,166.6199951171875,3392724,0.0,0.0,2.0,-0.0132016539573669,-0.0066008269786834
2022-08-05 13:30,166.63999938964844,167.7899932861328,165.80999755859375,167.27999877929688,3211011,0.0,0.0,1.0,-0.8789898753166199,-0.8789898753166199
2022-08-05 14:30,167.2899932861328,167.5399932861328,166.0,166.0399932861328,2248725,0.0,0.0,0.0,0.0,0.0
2022-08-05 15:30,166.04100036621094,166.6699981689453,165.8000030517578,166.58140563964844,2557371,0.0,0.0,0.0,0.0,0.0
2022-08-06 09:30,166.58999633789062,167.35000610351562,166.4199981689453,167.10000610351562,2488147,0.0,0.0,0.0,0.0,0.0
2022-08-08 10:30,168.0,177.50999450683594,167.1300048828125,174.24000549316406,9906096,0.0,0.0,1.0,-0.9526600241661072,-0.9526600241661072
2022-08-08 11:30,174.25,175.58999633789062,172.13999938964844,172.6959991455078,4019169,0.0,0.0,1.0,0.0,0.0
2022-08-08 12:30,172.6699981689453,173.08999633789062,170.88999938964844,171.21859741210938,3517100,0.0,0.0,0.0,0.0,0.0
2022-08-08 13:30,171.2100067138672,172.3800048828125,171.16009521484375,171.27040100097656,2213264,0.0,0.0,1.0,-0.9358801245689392,-0.9358801245689392
2022-08-08 14:30,171.27999877929688,172.3800048828125,170.77000427246094,171.12010192871094,2128647,0.0,0.0,0.0,0.0,0.0
