ts_hour,Open,High,Low,Close,Volume,Dividends,Stock Splits,cnt_articles,sum_weighted,bucket_sentiment
2025-06-02 10:30,200.1499938964844,202.1300048828125,200.1199951171875,200.52999877929688,8866907,0.0,0.0,2.0,0.0,0.0
2025-06-02 11:30,200.5200042724609,201.9900054931641,200.3500061035156,200.7100067138672,4886322,0.0,0.0,0.0,0.0,0.0
2025-06-02 12:30,200.72000122070312,201.1186981201172,200.3000030517578,201.02999877929688,3147865,0.0,0.0,0.0,0.0,0.0
2025-06-02 13:30,201.02999877929688,201.16799926757807,200.57000732421875,200.860107421875,2227466,0.0,0.0,0.0,0.0,0.0
2025-06-02 14:30,200.8600006103516,201.52999877929688,200.58009338378903,201.45399475097656,2804759,0.0,0.0,1.0,-0.6015027165412903,-0.6015027165412903
2025-06-02 15:30,201.4499969482422,201.7799072265625,201.13999938964844,201.66000366210935,2805599,0.0,0.0,0.0,0.0,0.0
2025-06-03 09:30,201.6499938964844,201.80990600585935,201.3000030517578,201.8000030517578,3972829,0.0,0.0,0.0,0.0,0.0
2025-06-03 10:30,201.3500061035156,203.2400054931641,200.9550018310547,201.7400054931641,10305758,0.0,0.0,0.0,0.0,0.0
2025-06-03 11:30,201.7400054931641,202.69000244140625,201.52020263671875,202.5,4748287,0.0,0.0,0.0,0.0,0.0
2025-06-03 12:30,202.5200042724609,203.33999633789065,202.05999755859372,203.05499267578125,4217975,0.0,0.0,1.0,0.0,0.0
2025-06-03 13:30,203.05999755859372,203.7400054931641,202.72000122070312,203.31460571289065,3820571,0.0,0.0,1.0,0.5836997628211975,0.5836997628211975
2025-06-03 14:30,203.3350067138672,203.7700042724609,202.5,203.0917053222656,3339508,0.0,0.0,1.0,0.0,0.0
2025-06-03 15:30,203.0800018310547,203.4398956298828,202.9900054931641,203.17999267578125,2991230,0.0,0.0,0.0,0.0,0.0
2025-06-04 09:30,203.17999267578125,203.4698944091797,202.97999572753903,203.33999633789065,4035108,0.0,0.0,0.0,0.0,0.0
2025-06-04 10:30,202.91000366210935,206.2400054931641,202.6508026123047,205.13999938964844,12614073,0.0,0.0,3.0,-1.569413721561432,-0.5231379071871439
2025-06-04 11:30,205.1199951171875,205.17999267578125,203.99009704589844,204.08999633789065,4439145,0.0,0.0,1.0,0.7033697962760925,0.7033697962760925
2025-06-04 12:30,204.08999633789065,204.6000061035156,202.1499938964844,202.8300018310547,7130175,0.0,0.0,2.0,-1.492888629436493,-0.7464443147182465
2025-06-04 13:30,202.82000732421875,203.58999633789065,202.6150054931641,203.4149932861328,2639222,0.0,0.0,0.0,0.0,0.0
2025-06-04 14:30,203.41200256347656,203.47000122070312,202.8500061035156,203.1199951171875,2609590,0.0,0.0,3.0,0.0,0.0
2025-06-04 15:30,203.1100006103516,203.25,202.75999450683597,203.19000244140625,3114173,0.0,0.0,3.0,-0.8982167840003967,-0.2994055946667989
2025-06-05 09:30,203.19000244140625,203.44769287109372,202.75999450683597,202.88699340820312,3543324,0.0,0.0,0.0,0.0,0.0
2025-06-05 10:30,203.59500122070312,203.83999633789065,201.2700042724609,202.4499969482422,9756368,0.0,0.0,1.0,-0.9336267113685608,-0.9336267113685608
